gutenberg_id,text
9182,instincts my nature had few; ball or opera I had never seen; and though
9182,"often I had heard them described, and even wished to see them, it was"
9182,not the wish of one who hopes to partake a pleasure if she could only
9182,"reach it—who feels fitted to shine in some bright distant sphere, could"
9182,"she but thither win her way; it was no yearning to attain, no hunger to"
9182,taste; only the calm desire to look on a new thing.
9182,
9182,"A moon was in the sky, not a full moon, but a young crescent. I saw her"
9182,"through a space in the boughs overhead. She and the stars, visible"
9182,"beside her, were no strangers where all else was strange: my childhood"
9182,knew them. I had seen that golden sign with the dark globe in its curve
9182,"leaning back on azure, beside an old thorn at the top of an old field,"
9182,"in Old England, in long past days, just as it now leaned back beside a"
9182,stately spire in this continental capital.
9182,
9182,"Oh, my childhood! I had feelings: passive as I lived, little as I"
9182,"spoke, cold as I looked, when I thought of past days, I _could_ feel."
9182,"About the present, it was better to be stoical; about the future—such a"
9182,"future as mine—to be dead. And in catalepsy and a dead trance, I"
9182,studiously held the quick of my nature.
9182,
9182,"At that time, I well remember whatever could excite—certain accidents"
9182,"of the weather, for instance, were almost dreaded by me, because they"
9182,"woke the being I was always lulling, and stirred up a craving cry I"
9182,could not satisfy. One night a thunder-storm broke; a sort of hurricane
9182,shook us in our beds: the Catholics rose in panic and prayed to their
9182,"saints. As for me, the tempest took hold of me with tyranny: I was"
9182,"roughly roused and obliged to live. I got up and dressed myself, and"
9182,"creeping outside the casement close by my bed, sat on its ledge, with"
9182,"my feet on the roof of a lower adjoining building. It was wet, it was"
9182,"wild, it was pitch-dark. Within the dormitory they gathered round the"
9182,"night-lamp in consternation, praying loud. I could not go in: too"
9182,"resistless was the delight of staying with the wild hour, black and"
9182,"full of thunder, pealing out such an ode as language never delivered to"
9182,"man—too terribly glorious, the spectacle of clouds, split and pierced"
9182,by white and blinding bolts.
9182,
9182,"I did long, achingly, then and for four and twenty hours afterwards,"
9182,"for something to fetch me out of my present existence, and lead me"
9182,"upwards and onwards. This longing, and all of a similar kind, it was"
9182,"necessary to knock on the head; which I did, figuratively, after the"
9182,"manner of Jael to Sisera, driving a nail through their temples. Unlike"
9182,"Sisera, they did not die: they were but transiently stunned, and at"
9182,intervals would turn on the nail with a rebellious wrench: then did the
9182,"temples bleed, and the brain thrill to its core."
9182,
9182,"To-night, I was not so mutinous, nor so miserable. My Sisera lay quiet"
9182,"in the tent, slumbering; and if his pain ached through his slumbers,"
9182,"something like an angel—the ideal—knelt near, dropping balm on the"
9182,"soothed temples, holding before the sealed eyes a magic glass, of which"
9182,"the sweet, solemn visions were repeated in dreams, and shedding a"
9182,"reflex from her moonlight wings and robe over the transfixed sleeper,"
9182,"over the tent threshold, over all the landscape lying without. Jael,"
9182,"the stern woman; sat apart, relenting somewhat over her captive; but"
9182,more prone to dwell on the faithful expectation of Heber coming home.
9182,By which words I mean that the cool peace and dewy sweetness of the
9182,"night filled me with a mood of hope: not hope on any definite point,"
9182,but a general sense of encouragement and heart-ease.
9182,
9182,"Should not such a mood, so sweet, so tranquil, so unwonted, have been"
9182,"the harbinger of good? Alas, no good came of it! I Presently the rude"
9182,Real burst coarsely in—all evil grovelling and repellent as she too
9182,often is.
9182,
9182,"Amid the intense stillness of that pile of stone overlooking the walk,"
9182,"the trees, the high wall, I heard a sound; a casement [all the windows"
9182,"here are casements, opening on hinges] creaked. Ere I had time to look"
9182,"up and mark where, in which story, or by whom unclosed, a tree overhead"
9182,"shook, as if struck by a missile; some object dropped prone at my feet."
9182,
9182,"Nine was striking by St. Jean Baptiste’s clock; day was fading, but it"
9182,"was not dark: the crescent moon aided little, but the deep gilding of"
9182,"that point in heaven where the sun beamed last, and the crystalline"
9182,"clearness of a wide space above, sustained the summer twilight; even in"
9182,"my dark walk I could, by approaching an opening, have managed to read"
9182,print of a small type. Easy was it to see then that the missile was a
9182,"box, a small box of white and coloured ivory; its loose lid opened in"
9182,"my hand; violets lay within, violets smothering a closely folded bit of"
9182,"pink paper, a note, superscribed, “Pour la robe grise.” I wore indeed a"
9182,dress of French grey.
9182,
9182,"Good. Was this a billet-doux? A thing I had heard of, but hitherto had"
9182,not had the honour of seeing or handling. Was it this sort of commodity
9182,I held between my finger and thumb at this moment?
9182,
9182,Scarcely: I did not dream it for a moment. Suitor or admirer my very
9182,thoughts had not conceived. All the teachers had dreams of some lover;
9182,one (but she was naturally of a credulous turn) believed in a future
9182,husband. All the pupils above fourteen knew of some prospective
9182,"bridegroom; two or three were already affianced by their parents, and"
9182,had been so from childhood: but into the realm of feelings and hopes
9182,"which such prospects open, my speculations, far less my presumptions,"
9182,had never once had warrant to intrude. If the other teachers went into
9182,"town, or took a walk on the boulevards, or only attended mass, they"
9182,were very certain (according to the accounts brought back) to meet with
9182,"some individual of the “opposite sex,” whose rapt, earnest gaze assured"
9182,them of their power to strike and to attract. I can’t say that my
9182,"experience tallied with theirs, in this respect. I went to church and I"
9182,"took walks, and am very well convinced that nobody minded me. There was"
9182,"not a girl or woman in the Rue Fossette who could not, and did not"
9182,testify to having received an admiring beam from our young doctor’s
9182,"blue eyes at one time or other. I am obliged, however humbling it may"
9182,"sound, to except myself: as far as I was concerned, those blue eyes"
9182,"were guiltless, and calm as the sky, to whose tint theirs seemed akin."
9182,"So it came to pass that I heard the others talk, wondered often at"
9182,"their gaiety, security, and self-satisfaction, but did not trouble"
9182,myself to look up and gaze along the path they seemed so certain of
9182,treading. This then was no billet-doux; and it was in settled
9182,conviction to the contrary that I quietly opened it. Thus it ran—I
9182,translate:—
9182,
9182,"“Angel of my dreams! A thousand, thousand thanks for the promise kept:"
9182,"scarcely did I venture to hope its fulfilment. I believed you, indeed,"
9182,to be half in jest; and then you seemed to think the enterprise beset
